Date,Hindalco,Tata Power,Axis Bank,SBI,HCL
1998-10-12,509.25,87.95,,161.9,
1998-10-13,508.0,87.0,,155.6,
1998-10-14,520.5,85.5,,167.4,
1998-10-15,529.0,84.6,,160.5,
1998-10-16,539.75,84.0,,157.0,
1998-10-19,529.0,83.85,,157.4,
1998-10-20,511.0,82.2,,152.5,
1998-10-23,485.5,82.55,,156.0,
1998-10-26,515.25,88.95,,164.9,
1998-10-27,511.25,85.9,,163.6,
1998-10-28,514.5,84.05,,162.9,
1998-10-29,518.5,85.0,,160.4,
1998-10-30,511.5,82.5,,155.6,
1998-11-02,511.0,82.0,,151.1,
1998-11-03,508.25,85.0,,150.5,
1998-11-05,503.5,88.0,,152.3,
1998-11-06,499.25,90.45,,155.2,
1998-11-09,516.75,92.8,,164.9,
1998-11-10,520.0,95.85,,167.8,
1998-11-11,547.0,89.4,,162.5,
1998-11-12,553.0,89.8,,165.0,
1998-11-13,552.25,89.4,,163.2,
1998-11-16,545.25,87.55,,160.5,
1998-11-17,541.75,89.25,,163.0,
1998-11-18,549.75,91.75,,166.3,
1998-11-19,545.5,90.15,,163.0,
1998-11-20,545.5,89.55,,160.6,
1998-11-23,542.25,88.5,,156.7,
1998-11-24,529.5,90.0,,157.0,
1998-11-25,517.5,90.0,,155.2,
1998-11-26,501.25,89.45,,153.0,
1998-11-27,495.0,87.3,17.0,150.8,
1998-11-30,500.5,87.3,16.05,147.0,
1998-12-01,500.0,90.0,16.95,149.5,
1998-12-02,501.25,92.3,16.95,152.6,
1998-12-03,502.25,94.45,16.95,152.1,
1998-12-04,505.0,96.0,16.95,153.6,
1998-12-07,511.0,95.6,16.9,156.8,
1998-12-08,501.5,96.0,16.2,159.2,
1998-12-09,509.0,101.2,16.2,156.6,
1998-12-10,531.25,100.0,16.0,156.6,
1998-12-11,529.0,99.55,15.8,158.0,
1998-12-14,519.25,99.1,15.9,158.8,
1998-12-15,502.5,100.75,15.75,155.7,
1998-12-16,504.75,101.4,15.65,154.8,
1998-12-17,490.5,97.5,15.4,149.7,
1998-12-18,499.5,101.4,15.0,150.1,
1998-12-21,503.0,102.4,15.25,155.0,
1998-12-22,502.25,102.4,15.3,155.4,
1998-12-23,505.25,103.3,15.2,153.0,
1998-12-24,499.25,103.2,15.0,152.2,
1998-12-28,509.0,104.2,15.0,157.6,
1998-12-29,500.0,103.3,15.25,158.9,
1998-12-30,509.5,106.8,17.05,163.2,
1998-12-31,512.5,107.0,16.2,159.0,
1999-01-01,517.25,104.6,16.35,157.6,
1999-01-04,524.75,105.2,17.05,161.9,
1999-01-05,526.75,102.6,16.0,162.0,
1999-01-06,535.5,103.8,16.0,160.4,
1999-01-07,538.75,107.0,16.75,170.0,
1999-01-08,564.75,106.7,17.05,183.5,
1999-01-11,570.75,108.2,17.55,188.5,
1999-01-12,563.75,106.3,17.15,185.5,
1999-01-13,563.25,106.0,17.1,181.0,
1999-01-14,555.5,98.0,16.8,176.4,
1999-01-15,512.5,92.45,15.95,170.6,
1999-01-18,508.0,93.3,16.3,172.0,
1999-01-19,499.75,91.05,16.5,167.0,
1999-01-21,500.25,86.5,16.25,169.6,
1999-01-22,491.25,91.2,16.3,171.0,
1999-01-25,501.25,88.4,16.3,166.9,
1999-01-27,502.75,90.65,16.0,169.2,
1999-01-28,493.0,88.9,15.8,165.5,
1999-01-29,493.25,85.55,15.15,165.8,
1999-02-01,486.75,84.5,15.5,161.8,
1999-02-02,485.0,82.8,15.95,158.8,
1999-02-03,481.0,83.1,15.85,158.7,
1999-02-04,473.75,84.0,15.5,155.0,
1999-02-05,466.75,86.0,15.5,152.0,
1999-02-08,464.0,84.75,15.65,149.3,
1999-02-09,456.0,85.0,15.3,152.0,
1999-02-10,461.25,84.5,15.1,154.1,
1999-02-11,462.0,83.75,15.3,156.3,
1999-02-12,451.25,80.9,15.0,155.0,
1999-02-15,454.5,78.6,15.0,151.8,
1999-02-16,448.25,78.4,15.05,152.6,
1999-02-17,448.0,78.75,15.1,150.0,
1999-02-18,447.0,78.1,15.0,153.0,
1999-02-19,439.75,76.65,15.0,154.8,
1999-02-22,438.0,77.0,14.95,151.8,
1999-02-23,435.75,75.9,14.4,151.0,
1999-02-24,432.25,76.4,14.5,151.4,
1999-02-25,443.25,76.2,14.25,149.0,
1999-02-26,445.0,75.55,14.4,147.2,
1999-02-27,437.25,77.95,14.5,151.8,
1999-03-01,422.5,76.2,14.2,160.0,
1999-03-03,428.25,74.0,17.55,172.5,
1999-03-04,418.0,72.3,16.6,178.7,
1999-03-05,405.0,71.05,16.35,192.9,
1999-03-08,415.25,70.5,16.5,208.3,
1999-03-09,419.5,68.7,16.0,224.9,
1999-03-10,410.25,70.85,15.75,207.0,
1999-03-11,391.25,69.1,15.0,205.0,
1999-03-12,397.75,67.5,14.45,221.3,
1999-03-15,408.0,67.95,14.5,232.3,
1999-03-16,411.5,67.1,14.2,223.0,
1999-03-17,415.0,67.95,14.15,209.0,
1999-03-19,414.75,66.7,13.95,227.2,
1999-03-22,447.75,67.45,14.0,221.4,
1999-03-23,462.25,67.6,14.15,223.0,
1999-03-24,426.25,66.9,14.0,216.9,
1999-03-26,425.0,67.5,13.1,206.2,
1999-03-30,440.0,72.5,13.4,205.5,
1999-03-31,466.0,71.65,14.0,213.4,
1999-04-01,472.5,69.75,13.95,206.0,
1999-04-05,448.0,68.5,13.25,189.6,
1999-04-06,459.0,73.95,13.05,186.0,
1999-04-07,456.0,75.95,13.25,184.3,
1999-04-08,453.25,73.2,13.15,180.0,
1999-04-09,448.5,70.1,13.1,170.5,
1999-04-12,458.5,70.95,13.1,166.0,
1999-04-13,454.25,70.1,13.2,165.9,
1999-04-15,455.0,70.05,13.0,159.9,
1999-04-16,478.0,71.0,12.95,172.6,
1999-04-17,446.0,69.0,12.5,158.8,
1999-04-19,472.0,70.2,13.2,166.7,
1999-04-20,509.75,69.1,13.35,166.6,
1999-04-21,550.5,69.7,13.2,166.0,
1999-04-22,587.0,68.65,13.25,160.8,
1999-04-23,590.0,66.55,13.0,160.0,
1999-04-26,563.0,62.5,12.35,148.0,
1999-04-28,590.0,61.25,12.5,153.3,
1999-04-29,570.0,62.35,12.95,155.2,
1999-05-03,550.4,64.0,12.6,157.15,
1999-05-04,572.25,64.85,12.7,168.5,
1999-05-05,570.5,65.0,13.05,181.95,
1999-05-06,586.0,64.6,13.3,196.45,
1999-05-07,632.85,65.4,13.75,201.0,
1999-05-10,659.0,70.4,13.95,205.55,
1999-05-11,647.0,71.5,13.55,210.0,
1999-05-12,637.9,70.0,13.55,197.0,
1999-05-13,622.0,73.5,13.4,212.75,
1999-05-14,615.0,79.35,13.5,229.75,
1999-05-17,600.0,85.65,14.5,248.1,
1999-05-18,605.0,92.45,14.5,255.0,
1999-05-19,579.5,99.8,15.4,269.9,
1999-05-20,580.0,91.85,15.15,273.55,
1999-05-21,578.0,84.55,14.5,264.0,
1999-05-24,599.0,77.8,14.25,258.4,
1999-05-25,612.0,83.9,14.25,264.5,
1999-05-26,582.95,77.2,13.9,250.5,
1999-05-27,575.0,75.6,13.8,237.0,
1999-05-28,550.0,70.5,13.25,225.5,
1999-05-31,577.0,76.1,14.0,243.5,
1999-06-01,560.25,74.0,15.0,240.9,
1999-06-02,551.0,74.4,14.85,243.5,
1999-06-03,559.5,77.0,14.9,244.8,
1999-06-04,566.0,83.15,14.55,255.8,
1999-06-07,598.0,89.0,15.5,251.5,
1999-06-08,602.0,88.0,15.25,254.5,
1999-06-09,600.5,85.95,15.5,251.5,
1999-06-10,610.0,84.0,15.1,254.5,
1999-06-11,605.0,80.05,15.0,249.5,
1999-06-14,599.75,78.0,14.25,243.0,
1999-06-15,632.0,77.9,14.25,234.2,
1999-06-16,633.5,79.6,14.25,252.9,
1999-06-17,660.0,80.4,14.9,261.8,
1999-06-18,648.0,83.45,14.75,257.25,
1999-06-21,650.0,81.6,14.85,262.9,
1999-06-22,675.0,81.0,14.75,262.25,
1999-06-23,652.0,79.0,17.0,243.3,
1999-06-24,634.0,79.0,15.5,245.0,
1999-06-25,630.0,76.6,15.9,238.5,
1999-06-28,629.0,78.2,15.4,235.75,
1999-06-29,636.0,77.95,15.75,240.5,
1999-06-30,628.5,76.75,15.5,236.85,
1999-07-01,655.0,76.2,15.5,244.1,
1999-07-02,658.0,76.15,15.5,252.9,
1999-07-05,696.0,82.1,15.55,258.5,
1999-07-06,731.6,80.9,15.65,256.25,
1999-07-07,747.0,80.9,15.85,260.4,
1999-07-08,789.0,80.1,15.8,263.45,
1999-07-09,852.1,80.4,15.75,271.75,
1999-07-12,915.0,86.8,17.3,291.5,
1999-07-13,921.0,89.2,16.55,283.2,
1999-07-14,909.0,89.0,16.6,278.0,
1999-07-15,895.1,86.9,15.95,272.0,
1999-07-16,890.0,84.55,16.4,274.75,
1999-07-19,857.25,85.3,19.65,276.0,
1999-07-20,855.0,86.0,18.6,271.0,
1999-07-21,893.95,86.1,19.05,267.3,
1999-07-22,863.0,89.0,18.6,284.8,
1999-07-23,851.0,85.2,18.35,271.1,
1999-07-26,822.0,84.85,18.45,264.1,
1999-07-27,829.0,85.4,18.1,260.85,
1999-07-28,831.0,84.4,17.5,260.0,
1999-07-29,846.0,82.6,17.0,256.75,
1999-07-30,831.5,79.0,16.5,245.5,
1999-08-02,836.3,78.0,16.7,239.2,
1999-08-03,883.5,76.1,16.0,243.15,
1999-08-04,877.0,79.0,16.8,248.9,
1999-08-05,876.5,77.0,16.95,239.5,
1999-08-06,865.0,75.0,16.25,237.5,
1999-08-09,875.0,76.5,16.75,238.45,
1999-08-10,879.0,76.05,16.4,237.0,
1999-08-11,869.6,76.5,16.45,232.5,
1999-08-12,852.0,75.0,16.45,240.6,
1999-08-13,915.0,76.9,16.45,234.55,
1999-08-16,965.7,79.35,17.0,238.95,
1999-08-17,992.95,83.2,16.7,240.85,
1999-08-18,968.5,89.8,17.85,245.6,
1999-08-19,926.0,88.4,17.6,244.8,
1999-08-20,928.95,92.8,17.85,246.5,
1999-08-23,950.0,100.2,18.25,244.5,
1999-08-24,930.0,99.6,19.0,248.95,
1999-08-25,928.0,91.7,18.4,238.5,
1999-08-26,926.0,94.45,18.65,237.95,
1999-08-27,895.0,91.7,18.35,236.0,
1999-08-30,897.0,92.6,18.6,244.3,
1999-08-31,918.0,91.25,18.4,242.0,
1999-09-01,949.0,88.55,18.25,228.0,
1999-09-02,936.0,84.5,18.1,222.0,
1999-09-03,924.05,85.85,17.9,223.2,
1999-09-06,930.0,87.6,18.05,227.0,
1999-09-07,925.0,86.2,17.85,222.0,
1999-09-08,939.95,85.0,17.8,223.8,
1999-09-09,934.8,86.2,17.95,225.5,
1999-09-10,922.0,83.8,18.05,225.5,
1999-09-14,921.0,90.45,18.0,223.4,
1999-09-15,912.0,88.0,18.0,221.0,
1999-09-16,910.0,84.55,17.85,209.5,
1999-09-17,903.0,82.55,17.9,213.3,
1999-09-20,913.5,82.4,17.8,208.4,
1999-09-21,900.0,81.25,17.75,204.5,
1999-09-22,898.0,81.45,17.55,201.0,
1999-09-23,900.0,80.95,17.55,205.0,
1999-09-24,880.0,79.5,17.15,210.5,
1999-09-27,901.95,80.0,17.1,206.5,
1999-09-28,900.0,80.65,17.35,210.5,
1999-09-29,900.5,80.5,17.5,214.75,
1999-09-30,891.5,79.0,17.4,218.0,
1999-10-01,896.3,76.2,17.25,213.25,
1999-10-04,890.5,76.4,17.45,209.35,
1999-10-05,900.0,76.5,17.45,214.45,
1999-10-06,892.75,78.0,17.6,214.5,
1999-10-07,895.0,80.5,17.85,231.65,
1999-10-08,890.0,80.15,17.25,250.15,
1999-10-11,890.25,81.9,18.0,250.75,
1999-10-12,890.0,80.7,18.0,260.25,
1999-10-13,879.0,78.0,18.55,254.15,
1999-10-14,861.0,78.0,18.0,255.45,
1999-10-15,830.0,75.5,17.05,245.5,
1999-10-18,849.0,76.85,17.6,251.0,
1999-10-20,850.0,78.45,18.05,256.4,
1999-10-21,840.0,78.5,18.0,250.75,
1999-10-22,845.5,76.7,17.3,259.0,
1999-10-25,830.0,77.95,17.85,266.8,
1999-10-26,808.5,81.9,17.75,261.0,
1999-10-27,762.0,79.9,17.95,257.5,
1999-10-28,766.0,76.5,17.7,242.5,
1999-10-29,723.0,72.65,17.45,248.0,
1999-11-01,728.35,69.55,16.7,228.2,
1999-11-02,786.6,72.75,16.25,243.25,
1999-11-03,792.9,71.5,16.2,231.2,
1999-11-04,772.95,71.55,16.0,232.0,
1999-11-05,739.0,70.35,15.75,234.9,
1999-11-07,755.0,71.6,16.6,238.0,
1999-11-09,763.0,71.85,16.4,239.15,
1999-11-11,824.0,70.0,16.3,234.0,
1999-11-12,847.55,70.0,16.5,234.0,
1999-11-15,822.0,70.55,16.25,230.5,
1999-11-16,841.7,72.3,16.2,228.2,
1999-11-17,798.0,70.05,16.25,224.25,
1999-11-18,785.0,70.25,16.05,226.9,
1999-11-19,789.7,69.25,16.0,233.5,
1999-11-22,815.0,68.45,16.0,229.9,
1999-11-24,827.1,69.6,16.15,230.7,
1999-11-25,851.5,70.0,16.05,233.7,
1999-11-26,865.0,68.85,16.75,234.0,
1999-11-29,872.05,69.4,16.65,234.7,
1999-11-30,850.0,70.95,16.45,233.5,
1999-12-01,834.5,70.6,16.8,232.4,
1999-12-02,854.0,73.3,17.15,231.0,
1999-12-03,835.0,72.5,18.5,245.3,
1999-12-06,838.9,73.1,23.1,253.9,
1999-12-07,823.0,75.2,24.85,248.0,
1999-12-08,790.0,74.5,23.0,239.35,
1999-12-09,810.0,76.4,22.8,243.95,
1999-12-10,799.1,77.0,21.5,237.9,
1999-12-13,807.3,75.0,22.8,237.0,
1999-12-14,799.95,74.5,22.0,229.9,
1999-12-15,810.0,73.05,22.4,227.85,
1999-12-16,810.0,75.0,24.1,229.0,
1999-12-17,860.0,74.1,26.0,225.15,
1999-12-20,860.0,74.0,28.05,230.4,
1999-12-21,865.0,73.0,28.0,228.95,
1999-12-22,857.25,74.0,26.65,238.7,
1999-12-23,842.25,74.5,25.15,229.0,
1999-12-24,819.6,72.8,23.15,226.0,
1999-12-27,803.0,73.85,22.85,224.5,
1999-12-28,810.0,73.95,24.1,228.2,
1999-12-29,822.0,75.05,23.95,228.7,
1999-12-30,805.0,72.5,24.0,224.75,
2000-01-03,867.0,77.3,25.9,242.7,
2000-01-04,900.0,77.15,26.9,259.7,
2000-01-05,971.95,79.0,26.2,248.7,
2000-01-06,1049.65,81.0,25.55,259.0,
2000-01-07,1090.0,80.75,24.3,278.9,
2000-01-10,1030.0,87.2,25.05,267.0,
2000-01-11,980.0,81.4,23.8,245.65,1576.7
2000-01-12,970.0,84.0,23.9,243.9,1649.0
2000-01-13,978.0,81.0,23.6,243.5,1839.0
2000-01-14,941.0,81.9,23.4,238.7,1986.1
2000-01-17,935.0,81.7,25.25,238.25,1827.25
2000-01-18,921.0,79.0,25.15,239.45,1754.7
2000-01-19,930.0,77.0,25.5,246.0,1833.2
2000-01-20,946.0,74.15,24.3,236.5,1800.0
2000-01-21,908.0,73.25,24.9,235.1,1761.3
2000-01-24,890.0,75.0,25.2,229.5,1902.15
2000-01-25,853.0,80.95,24.8,227.0,2054.3
2000-01-27,853.0,78.0,26.6,229.0,2150.0
2000-01-28,831.05,81.9,28.7,247.3,2178.9
2000-01-31,779.0,81.95,30.95,244.6,2015.0
2000-02-01,798.0,81.4,33.4,250.0,2164.95
2000-02-02,852.0,82.75,36.05,257.5,2090.0
2000-02-03,875.0,79.0,38.9,255.5,1958.15
2000-02-04,830.0,75.1,42.0,252.0,2008.2
2000-02-07,824.0,78.2,39.75,246.85,2034.85
2000-02-08,786.0,80.35,38.7,245.0,2000.0
2000-02-09,813.0,79.0,36.85,241.75,1984.75
2000-02-10,835.0,80.0,39.75,246.9,1968.75
2000-02-11,867.0,79.0,41.5,253.0,2160.95
2000-02-14,862.0,78.8,38.2,267.35,2333.8
2000-02-15,851.6,77.1,35.85,250.95,2488.9
2000-02-16,839.0,83.25,38.3,245.85,2400.0
2000-02-17,823.25,83.0,37.5,248.9,2592.2
2000-02-18,810.0,79.1,35.25,240.6,2798.05
2000-02-21,798.0,78.0,35.95,246.2,2824.55
2000-02-22,794.0,83.5,34.6,243.5,2780.9
2000-02-23,783.85,83.0,33.7,234.0,2558.5
2000-02-24,770.0,83.5,36.35,241.0,2560.0
2000-02-25,758.1,82.8,39.15,236.0,2355.25
2000-02-28,790.0,89.4,39.7,247.0,2297.85
2000-02-29,760.1,82.25,36.6,227.25,2114.05
2000-03-01,735.0,81.0,39.5,236.0,1970.0
2000-03-02,713.0,75.75,37.35,224.5,2465.75
2000-03-03,656.1,75.0,35.4,208.2,2444.7
2000-03-06,672.75,75.6,34.95,213.5,2256.8
2000-03-07,618.95,78.5,33.45,208.95,2076.3
2000-03-08,612.6,72.25,30.8,192.25,1956.95
2000-03-09,635.45,71.1,28.35,176.9,1900.0
2000-03-10,640.0,68.5,28.5,180.0,1805.0
2000-03-13,634.0,66.0,27.65,165.5,1900.0
2000-03-14,615.0,67.95,29.8,178.7,1763.75
2000-03-15,664.15,68.0,29.8,184.6,1904.8
2000-03-16,696.0,67.75,30.35,199.35,2057.15
2000-03-21,681.0,67.0,31.6,211.5,2221.15
2000-03-22,667.05,68.5,31.9,210.1,2336.2
2000-03-23,701.0,67.2,31.15,201.5,2183.9
2000-03-24,735.0,65.5,30.55,198.7,2103.0
2000-03-27,752.0,66.8,31.0,193.25,2111.0
2000-03-28,737.0,65.0,33.0,201.55,2016.4
2000-03-29,715.0,65.05,35.5,195.5,2020.0
2000-03-30,738.25,68.5,37.25,200.0,1866.1
2000-03-31,735.1,67.25,39.55,201.1,1725.0
2000-04-03,713.0,69.0,39.0,215.7,1599.85
2000-04-04,662.0,66.85,35.9,196.0,1471.9
2000-04-05,663.4,66.0,34.85,196.0,1483.2
2000-04-06,691.0,65.5,33.9,209.5,1601.7
2000-04-07,735.0,67.5,36.6,216.0,1729.8
2000-04-10,749.95,63.0,37.5,219.0,1868.15
2000-04-11,801.0,62.5,37.35,220.7,1923.3
2000-04-12,790.0,62.4,36.3,217.25,1900.0
2000-04-13,768.0,60.5,35.0,206.0,1627.9
2000-04-17,706.6,59.65,34.05,197.0,1497.7
2000-04-18,680.25,59.4,34.45,202.5,1377.9
2000-04-19,670.0,57.25,34.2,202.5,1400.0
2000-04-20,692.0,54.0,32.95,203.0,1369.1
2000-04-24,675.0,54.3,32.6,200.15,1478.6
2000-04-25,700.0,50.0,31.7,201.0,1585.25
2000-04-26,725.0,51.4,34.2,215.3,1712.0
2000-04-27,705.0,49.55,35.6,206.25,1575.1
2000-04-28,705.0,46.7,35.25,206.1,1560.0
2000-05-02,718.5,45.5,35.0,196.5,1416.85
2000-05-03,717.95,46.0,35.95,197.15,1403.55
2000-05-04,739.5,47.1,36.5,203.7,1548.15
2000-05-05,811.0,47.0,35.15,200.25,1671.0
2000-05-08,777.0,48.0,35.0,198.5,1615.3
2000-05-09,760.0,49.0,36.3,197.7,1620.0
2000-05-10,753.0,49.05,35.55,196.0,1476.9
2000-05-11,734.95,49.1,35.6,190.8,1358.75
2000-05-12,738.0,48.0,35.4,187.0,1177.85
2000-05-15,749.0,49.4,36.25,188.75,1272.05
2000-05-16,760.0,50.2,35.5,188.5,1378.4
2000-05-17,740.0,50.3,36.75,189.95,1279.5
2000-05-18,740.05,50.6,37.1,185.2,1286.65
2000-05-19,744.0,50.9,37.0,186.0,1269.0
2000-05-22,740.0,51.4,36.15,182.75,1088.95
2000-05-23,730.0,50.75,36.15,180.5,1040.0
2000-05-24,707.0,51.0,35.2,180.0,998.85
2000-05-25,720.0,50.6,34.4,184.1,1074.0
2000-05-26,706.5,51.5,34.5,188.0,964.8
2000-05-29,730.9,52.1,35.2,193.4,1000.0
2000-05-30,720.5,54.05,35.0,198.0,1101.1
2000-05-31,727.0,54.0,36.0,203.5,1151.0
2000-06-01,713.5,53.15,35.3,200.0,1120.85
2000-06-02,748.0,59.5,35.05,203.0,1200.0
2000-06-05,770.0,60.8,35.5,204.75,1382.55
2000-06-06,765.1,61.0,34.9,207.95,1492.0
2000-06-07,791.85,60.8,35.55,209.1,1485.6
2000-06-08,798.9,63.9,35.85,223.15,1475.0
2000-06-09,825.1,71.5,35.4,222.15,1416.0
2000-06-12,863.65,70.4,32.6,217.8,1412.6
2000-06-13,829.55,68.1,32.95,217.0,1305.1
2000-06-14,840.55,65.6,32.4,219.0,1337.25
2000-06-15,851.1,69.65,33.25,223.05,1301.0
2000-06-16,849.45,77.95,33.45,236.4,1401.3
2000-06-19,851.4,83.35,34.1,231.15,1500.0
2000-06-20,849.25,90.55,34.0,235.75,1470.9
2000-06-21,833.65,90.3,33.5,224.9,1400.2
2000-06-22,802.4,90.0,33.2,230.45,1375.0
2000-06-23,790.1,91.1,32.8,236.4,1307.8
2000-06-26,790.1,87.45,33.05,227.55,1399.5
2000-06-27,790.55,82.85,32.75,226.9,1414.0
2000-06-28,791.45,79.85,32.85,228.65,1319.55
2000-06-29,800.2,81.95,32.7,229.8,1380.0
2000-06-30,789.65,82.05,33.2,226.35,1288.4
2000-07-03,790.5,80.7,33.6,230.7,1337.5
2000-07-04,804.85,80.95,33.4,232.95,1427.0
2000-07-05,801.75,82.55,33.25,231.75,1327.3
2000-07-06,802.65,84.0,34.35,228.4,1325.0
2000-07-07,802.2,87.7,33.2,231.95,1242.7
2000-07-10,805.0,85.95,33.8,226.9,1300.0
2000-07-11,802.95,89.8,33.4,230.2,1252.85
2000-07-12,811.2,87.1,34.35,230.0,1258.2
2000-07-13,815.15,85.35,37.05,226.75,1270.0
2000-07-14,816.6,84.85,40.0,224.1,1205.0
2000-07-17,849.7,83.55,39.0,222.55,1165.65
2000-07-18,782.0,82.65,39.55,230.15,1150.0
2000-07-19,819.85,82.1,42.25,222.75,1129.1
2000-07-20,809.85,82.25,40.8,219.45,1109.75
2000-07-21,806.0,80.25,41.65,216.9,1150.0
2000-07-24,789.85,76.95,38.4,199.7,1020.45
2000-07-25,808.55,79.95,40.85,204.75,1086.15
2000-07-26,800.45,79.8,40.0,194.0,1042.0
2000-07-27,799.75,79.9,39.95,197.05,1067.35
2000-07-28,797.8,79.85,39.95,202.5,1008.85
2000-07-31,797.9,78.05,39.55,202.0,1013.4
2000-08-01,819.4,78.05,39.15,202.5,965.55
2000-08-02,844.25,77.7,39.0,203.55,987.95
2000-08-03,831.1,77.25,38.9,200.4,934.6
2000-08-04,826.8,76.8,37.3,202.5,946.65
2000-08-07,815.9,76.2,38.35,201.85,902.2
2000-08-08,816.25,76.7,37.65,203.35,958.05
2000-08-09,806.6,75.0,37.95,203.1,1045.5
2000-08-10,793.75,77.0,37.9,200.95,984.95
2000-08-11,800.7,73.25,37.5,199.2,996.85
2000-08-14,801.9,77.1,37.25,200.55,1024.2
2000-08-16,801.2,78.45,38.0,201.55,942.3
2000-08-17,801.65,80.05,37.9,198.05,1077.25
2000-08-18,804.9,85.15,37.9,196.75,1119.15
2000-08-21,799.8,86.8,38.0,197.9,1115.4
2000-08-22,791.35,86.75,37.9,198.8,1120.55
2000-08-23,790.85,83.35,38.45,199.6,1146.0
2000-08-24,794.35,81.05,38.0,199.6,1166.1
2000-08-25,791.3,84.0,37.65,198.35,1151.75
2000-08-28,790.3,83.25,38.1,199.9,1167.8
2000-08-29,793.95,82.35,37.85,199.8,1214.5
2000-08-30,797.85,81.95,38.25,200.1,1277.2
2000-08-31,803.4,81.3,37.9,197.75,1301.3
2000-09-04,800.55,84.8,38.0,202.95,1409.25
2000-09-05,808.25,84.9,38.2,206.2,1372.2
2000-09-06,814.75,83.6,39.55,208.35,1265.45
2000-09-07,830.05,83.75,40.0,208.55,1292.05
2000-09-08,847.9,85.15,40.0,213.6,1297.85
2000-09-11,849.35,83.2,40.0,212.65,1318.1
2000-09-12,846.85,83.15,40.0,212.95,1250.55
2000-09-13,942.2,82.4,39.85,205.4,1181.95
2000-09-14,893.45,81.5,38.9,203.9,1199.15
2000-09-15,931.55,80.45,37.65,199.2,1135.2
2000-09-18,902.55,77.6,36.15,196.6,1079.65
2000-09-19,898.05,77.05,36.0,192.15,1170.2
2000-09-20,887.05,78.0,36.65,193.65,1184.8
2000-09-21,885.95,77.1,36.95,192.0,1066.55
2000-09-22,815.9,73.55,35.15,181.95,1033.4
2000-09-25,800.0,73.65,36.75,187.4,1118.3
2000-09-26,811.6,72.1,36.55,182.15,1075.1
2000-09-27,822.9,71.0,37.35,180.25,1117.0
2000-09-28,815.5,69.4,36.6,176.15,1144.55
2000-09-29,811.55,69.05,36.05,177.05,1152.95
2000-10-03,809.55,66.55,36.2,172.2,1103.8
2000-10-04,827.25,67.95,36.6,173.0,1104.3
2000-10-05,815.9,66.9,36.0,171.9,1075.6
2000-10-06,810.5,64.6,34.85,170.1,1054.4
2000-10-09,812.3,65.0,35.4,172.8,1011.85
2000-10-10,810.35,64.15,35.15,171.45,977.85
2000-10-11,809.2,64.45,33.75,167.8,894.65
2000-10-12,808.7,63.25,33.4,168.35,947.2
2000-10-13,808.25,63.45,31.7,164.9,901.0
2000-10-16,804.0,64.15,34.2,166.5,944.8
2000-10-17,799.75,63.75,36.15,160.0,992.0
2000-10-18,785.0,69.05,36.3,158.75,966.4
2000-10-19,750.15,69.4,38.35,159.4,958.0
2000-10-20,738.3,69.1,37.25,159.8,1010.85
2000-10-23,700.25,66.0,37.8,155.95,1019.95
2000-10-24,720.8,64.75,37.45,156.25,1086.3
2000-10-25,725.0,66.55,37.95,158.05,1171.55
2000-10-26,743.65,67.6,38.35,159.75,1153.75
2000-10-27,749.8,68.1,38.5,159.0,1261.85
2000-10-30,726.4,68.35,38.25,157.0,1224.1
2000-10-31,714.8,68.5,38.25,164.0,1189.55
2000-11-01,710.35,71.7,38.2,173.0,1200.45
2000-11-02,708.55,72.25,38.6,172.3,1197.55
2000-11-03,716.25,74.7,39.1,173.4,1208.8
2000-11-06,718.6,73.5,39.5,174.45,1219.2
2000-11-07,703.2,74.35,39.1,174.3,1260.75
2000-11-08,703.05,71.5,39.45,177.0,1273.05
2000-11-09,695.9,72.05,39.4,173.05,1239.65
2000-11-10,667.35,71.55,39.0,168.5,1223.45
2000-11-13,657.1,70.0,38.8,166.0,1174.7
2000-11-14,657.3,73.35,39.3,169.0,1244.45
2000-11-15,671.8,73.6,39.9,172.8,1248.3
2000-11-16,667.75,72.8,43.05,174.2,1269.05
2000-11-17,665.7,73.15,42.0,168.6,1306.5
2000-11-20,668.7,72.75,44.95,169.15,1269.85
2000-11-21,663.1,72.85,48.5,167.0,1331.55
2000-11-22,651.55,72.25,48.35,168.7,1287.8
2000-11-23,644.35,74.1,46.75,168.1,1269.2
2000-11-24,652.0,73.65,46.4,169.0,1276.95
2000-11-27,673.4,74.85,47.35,178.1,669.9
2000-11-28,726.0,77.6,45.2,186.35,659.75
2000-11-29,688.2,78.15,44.7,179.75,648.75
2000-11-30,694.55,80.45,44.6,181.6,598.9
2000-12-01,674.25,79.7,43.95,187.85,622.05
2000-12-04,683.9,82.9,43.55,195.3,615.9
2000-12-05,736.0,84.7,44.35,194.35,628.75
2000-12-06,749.35,83.7,44.75,191.0,638.8
2000-12-07,742.95,83.75,44.7,192.65,634.8
2000-12-08,749.05,86.5,45.5,196.4,647.9
2000-12-11,750.15,88.25,49.1,196.9,721.7
2000-12-12,750.35,87.85,47.4,193.35,725.85
2000-12-13,775.9,87.75,47.35,199.1,757.8
2000-12-14,822.15,90.3,46.1,198.0,679.7
2000-12-15,795.35,95.6,44.65,190.45,650.85
2000-12-18,779.75,98.55,45.85,191.3,650.6
2000-12-19,784.65,97.8,45.05,197.0,613.0
2000-12-20,725.95,94.85,45.4,196.2,586.2
